county_fips,county_name,state_fips,state_abbr,total_population,total_households,median_household_income,median_age,pct_65_plus,pct_rural,pct_served,pct_underserved,pct_unserved,pct_below_benchmark,complaints_total,complaints_per_1k_hh,complaints_wireless_wireline,complaints_internet,complaints_tv_video,complaints_emergency,complaints_radio,complaints_accessibility,complaints_billing_dispute,complaints_other,desert_cutoff,is_digital_desert,data_center_count,planned_count,planned_mw,operational_mw,modeled_water_l_per_year,c_availability_gap,c_complaint_friction,c_socioeconomic,equity_index,infra_norm,access_norm,mismatch_score,mismatch_quadrant
02158,Kusilvak Census Area,,,15861,6189,50442,38.2,0.2372,0.7136,0.4593,0.3774,0.1633,0.5407,95,15.35,68,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5737478777589133,0.510556621880998,0.6483847818184075,57.03,0.0,0.5916724177593743,0.0,low_compute_underserved
02164,Lake and Peninsula Borough,,,15490,5757,35824,42.2,0.3086,0.902,0.3549,0.4602,0.1849,0.6451,92,15.98,66,16,8,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6845288624787775,0.5347408829174664,0.8571043447895359,67.52,0.0,0.7123303427651253,0.0,low_compute_underserved
02170,Matanuska-Susitna Borough,,,5524,1978,46829,45.7,0.2179,0.8264,0.3704,0.4522,0.1774,0.6296,14,7.08,10,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.668081494057725,0.19309021113243763,0.6997106093739951,50.97,0.0,0.5219691741430872,0.0,low_compute_underserved
02180,Nome Census Area,,,46541,18751,68062,36.2,0.1871,0.3138,0.8111,0.1179,0.071,0.1889,185,9.87,132,31,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.20044567062818336,0.3001919385796545,0.35917266554440186,27.5,0.0,0.25201288244766507,0.0,low_compute_served
02185,North Slope Borough,,,13862,5265,52025,38.5,0.2064,0.6011,0.4895,0.365,0.1455,0.5105,60,11.4,43,10,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5417020373514431,0.35892514395393477,0.5789109555704991,48.7,0.0,0.4958592132505176,0.0,low_compute_served
02188,Northwest Arctic Borough,,,25519,8720,56837,42.0,0.139,0.5112,0.6674,0.1508,0.1818,0.3326,96,11.01,69,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3529286926994907,0.3439539347408829,0.47259232763513154,37.97,0.0,0.37244076374511154,0.0,low_compute_served
02195,Petersburg Census Area,,,46175,18188,63858,32.4,0.0892,0.0893,0.9566,0.0434,0.0,0.0434,145,7.97,104,25,12,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.046052631578947366,0.2272552783109405,0.2465112724034557,15.96,0.0,0.11927766275592364,0.0,low_compute_served
02198,Prince of Wales-Hyder Census Area,,,44217,15622,64491,42.4,0.1431,0.3987,0.7446,0.12,0.1354,0.2554,201,12.87,144,34,17,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2710101867572156,0.41535508637236085,0.38478084203144974,35.0,0.0,0.33827927306188177,0.0,low_compute_served
02220,Sitka City and Borough,,,58339,22205,72666,34.1,0.1408,0.2796,0.715,0.2338,0.0512,0.285,395,17.79,282,67,34,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.30241935483870963,0.6042226487523992,0.28712433736543824,40.42,0.0,0.40062111801242234,0.0,low_compute_served
02230,Skagway Municipality,,,22173,7971,61125,35.9,0.2087,0.5338,0.5142,0.3182,0.1675,0.4858,117,14.68,84,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5154923599320883,0.4848368522072936,0.49613519528874434,49.99,0.0,0.5106970324361629,0.0,low_compute_underserved
02240,Southeast Fairbanks Census Area,,,14696,5130,50787,39.0,0.2663,0.6157,0.5212,0.359,0.1198,0.4788,49,9.55,35,8,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5080645161290323,0.2879078694817659,0.630283737598767,46.16,0.0,0.46664366229583615,0.0,low_compute_served
02261,Valdez-Cordova Census Area,,,22707,8077,63398,36.5,0.1333,0.4235,0.5451,0.3437,0.1112,0.4549,81,10.03,58,14,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4827037351443124,0.30633397312859884,0.3945308542056159,39.89,0.0,0.394524959742351,0.0,low_compute_served
02275,Wrangell City and Borough,,,2965,1045,39750,42.0,0.2655,1.0,0.3185,0.4779,0.2036,0.6815,15,14.35,11,3,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7231536502546689,0.472168905950096,0.837877478131068,66.4,0.0,0.6994478951000691,0.0,low_compute_underserved
02282,Yakutat City and Borough,,,4019,1590,38415,47.8,0.2131,0.7776,0.4611,0.4426,0.0963,0.5389,14,8.81,10,2,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5718378607809848,0.25950095969289827,0.7356907253839826,50.35,0.0,0.5148378191856453,0.0,low_compute_underserved
02290,Yukon-Koyukuk Census Area,,,4705,1641,43338,44.3,0.2352,0.9627,0.2401,0.4878,0.2721,0.7599,28,17.06,20,5,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.8063455008488964,0.5761996161228407,0.7816712730691423,71.96,0.0,0.7634000460087416,0.0,low_compute_underserved
04001,Apache County,,,7104,2762,36857,45.2,0.2829,1.0,0.3337,0.494,0.1723,0.6663,58,21.0,41,10,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7070246179966044,0.727447216890595,0.868209040813356,75.45,0.0,0.8035426731078905,0.0,low_compute_underserved
04003,Cochise County,,,41675,15216,67383,37.0,0.1922,0.5119,0.5124,0.3718,0.1157,0.4876,182,11.96,130,31,16,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5174023769100169,0.38042226487523995,0.43627137896972024,44.92,0.0,0.4523809523809524,0.0,low_compute_served
04005,Coconino County,,,7980,2914,36602,38.1,0.1594,0.6324,0.4253,0.4803,0.0944,0.5747,44,15.1,31,7,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6098259762308998,0.5009596928982726,0.6628864745126666,58.5,0.0,0.6085806303197607,0.0,low_compute_underserved
04007,Gila County,,,15560,5612,46702,41.5,0.2052,0.5816,0.6457,0.2815,0.0728,0.3543,66,11.76,47,11,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.37595500848896435,0.37274472168905953,0.6068190885961121,43.25,0.0,0.4331723027375201,0.0,low_compute_served
04009,Graham County,,,130189,47332,63934,29.5,0.0899,0.1447,0.7958,0.1735,0.0307,0.2042,484,10.23,346,82,42,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.21668081494057723,0.31401151631477925,0.26583865555571856,26.3,0.0,0.2382102599493904,0.0,low_compute_served
04011,Greenlee County,,,15998,6217,52192,36.7,0.2135,0.6287,0.5328,0.3552,0.112,0.4672,92,14.8,66,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.49575551782682514,0.4894433781190019,0.5919624509168986,51.76,0.0,0.5310559006211181,0.0,low_compute_underserved
04012,La Paz County,,,63920,25593,80293,32.0,0.148,0.055,0.9021,0.0979,0.0,0.0979,244,9.53,174,41,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.10388370118845501,0.28714011516314775,0.16222489684678942,18.26,0.0,0.14573268921095012,0.0,low_compute_served
04013,Maricopa County,,,7700,2720,44885,45.8,0.2697,0.8656,0.3615,0.4568,0.1817,0.6385,32,11.76,23,5,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6775254668930389,0.37274472168905953,0.7592615103187059,59.13,0.0,0.6158270071313551,0.0,low_compute_underserved
04015,Mohave County,,,19365,7099,59388,38.0,0.21,0.5815,0.6446,0.2884,0.067,0.3554,53,7.47,38,9,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.37712224108658743,0.20806142034548944,0.5252376422905033,35.5,0.0,0.3440303657694962,0.0,low_compute_served
04017,Navajo County,,,7542,2626,59581,45.0,0.2641,1.0,0.5359,0.2491,0.215,0.4641,38,14.47,27,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4924660441426146,0.47677543186180427,0.7047531008018701,54.0,0.0,0.5568207959512307,0.0,low_compute_underserved
04019,Pima County,,,16351,6071,55907,39.3,0.2102,0.601,0.447,0.4279,0.1251,0.553,115,18.94,82,19,10,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5867996604414262,0.6483685220729367,0.5554013706937695,60.05,0.0,0.6264090177133654,0.0,low_compute_underserved
04021,Pinal County,,,72806,29248,67474,39.2,0.1761,0.3291,0.8505,0.1495,0.0,0.1495,418,14.29,299,71,36,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.15863752122241084,0.4698656429942418,0.36146884141766417,31.83,0.0,0.30181734529560617,0.0,low_compute_served
04023,Santa Cruz County,,,2818,991,36305,37.6,0.2577,0.7986,0.4587,0.3925,0.1488,0.5413,20,20.18,14,3,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5743845500848896,0.6959692898272553,0.7854100110571667,66.97,0.0,0.7060041407867494,0.0,low_compute_underserved
04025,Yavapai County,,,43544,16466,66472,36.2,0.1328,0.1988,0.8074,0.1241,0.0685,0.1926,165,10.02,118,28,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.20437181663837012,0.3059500959692898,0.2950707069027184,26.26,0.0,0.23775017253278125,0.0,low_compute_served
04027,Yuma County,,,33943,12337,59371,37.4,0.1942,0.4874,0.7206,0.2144,0.0649,0.2794,195,15.81,139,33,17,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2964770797962648,0.5282149712092131,0.48239062010395994,42.41,0.0,0.4235104669887278,0.0,low_compute_served
05001,Arkansas County,,,11836,4547,46354,44.5,0.2138,0.8514,0.3493,0.45,0.2008,0.6507,49,10.78,35,8,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6904711375212224,0.33512476007677544,0.7090264570581393,57.07,0.0,0.5921325051759835,0.0,low_compute_underserved
05003,Ashley County,,,4024,1366,47371,39.6,0.2225,0.8027,0.404,0.4081,0.1879,0.596,24,17.57,17,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.632427843803056,0.5957773512476008,0.6907202546251113,63.42,0.0,0.6651713825626869,0.0,low_compute_underserved
05005,Baxter County,,,27521,10715,66506,37.7,0.206,0.4708,0.7249,0.2117,0.0634,0.2751,199,18.57,142,34,17,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.29191426146010185,0.6341650671785029,0.43649069036209964,44.78,0.0,0.45077064642282033,0.0,low_compute_served
05007,Benton County,,,12846,4849,40769,38.1,0.2212,0.533,0.5836,0.3003,0.1161,0.4164,76,15.67,54,13,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4418505942275042,0.5228406909788867,0.6395234977767197,51.96,0.0,0.5333563377041639,0.0,low_compute_underserved
05009,Boone County,,,33727,12417,58099,34.1,0.1717,0.3828,0.6605,0.22,0.1196,0.3395,239,19.25,171,40,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3602504244482173,0.6602687140115163,0.43998585522107003,48.52,0.0,0.4937888198757765,0.0,low_compute_served
05011,Bradley County,,,25824,10182,56630,35.9,0.2507,0.5906,0.5262,0.3807,0.0931,0.4738,120,11.79,86,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5027589134125636,0.3738963531669865,0.5726382688877281,47.51,0.0,0.48217161260639524,0.0,low_compute_served
05013,Calhoun County,,,190976,69456,81457,30.5,0.1152,0.0,0.9982,0.0,0.0018,0.0018,737,10.61,527,125,63,10,10,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.0019100169779286925,0.328598848368522,0.11440098927793314,14.44,0.0,0.10179434092477571,0.0,low_compute_served
05015,Carroll County,,,18550,6306,61891,39.1,0.1946,0.5646,0.5834,0.2477,0.1689,0.4166,65,10.31,46,11,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.442062818336163,0.3170825335892515,0.49286069304741154,41.1,0.0,0.40844260409477806,0.0,low_compute_served
05017,Chicot County,,,6872,2616,60905,38.6,0.1903,0.7051,0.4652,0.4181,0.1167,0.5348,38,14.53,27,6,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5674872665534805,0.47907869481765836,0.5458820610502277,53.11,0.0,0.5465838509316769,0.0,low_compute_underserved
05019,Clark County,,,31521,11424,59265,35.4,0.206,0.3494,0.7393,0.1624,0.0982,0.2607,156,13.66,112,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.27663412563667233,0.44568138195777346,0.44228475348723856,37.72,0.0,0.3695652173913043,0.0,low_compute_served
05021,Clay County,,,33189,14508,60233,34.8,0.2351,0.6222,0.642,0.2668,0.0913,0.358,195,13.44,139,33,17,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3798811544991511,0.43723608445297507,0.5497744527661534,44.24,0.0,0.44455946629859683,0.0,low_compute_served
05023,Cleburne County,,,140460,52135,79938,32.2,0.1709,0.0943,0.9265,0.0511,0.0224,0.0735,521,9.99,373,88,45,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.07799235993208828,0.3047984644913628,0.1928775464090723,18.61,0.0,0.1497584541062802,0.0,low_compute_served
05025,Cleveland County,,,72329,27263,67865,35.4,0.1778,0.0712,0.8829,0.075,0.0421,0.1171,278,10.2,199,47,24,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1242572156196944,0.3128598848368521,0.26967527556603105,22.66,0.0,0.19634230503795722,0.0,low_compute_served
05027,Columbia County,,,39471,15315,64299,37.6,0.1183,0.3159,0.8146,0.1854,0.0,0.1854,205,13.39,147,35,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.19673174872665536,0.4353166986564299,0.34134508592998103,31.64,0.0,0.2996319300667127,0.0,low_compute_served
05029,Conway County,,,160257,55991,74557,31.8,0.0615,0.0,0.9647,0.0353,0.0,0.0353,602,10.75,430,102,52,8,8,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.03745755517826825,0.3339731285988483,0.12633760971135155,16.35,0.0,0.12376351506786291,0.0,low_compute_served
05031,Craighead County,,,5574,2103,27360,41.7,0.1504,0.7571,0.5027,0.3187,0.1786,0.4973,21,9.99,15,4,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5276952461799661,0.3047984644913628,0.7624478428426847,50.84,0.0,0.5204738900391075,0.0,low_compute_underserved
05033,Crawford County,,,11172,4179,49907,40.7,0.2891,0.8973,0.2936,0.5079,0.1985,0.7064,32,7.66,23,5,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7495755517826825,0.21535508637236084,0.7491787133350559,56.25,0.0,0.5827007131354958,0.0,low_compute_underserved
05035,Crittenden County,,,7769,2939,44547,45.7,0.2639,0.801,0.3474,0.5033,0.1493,0.6526,38,12.93,27,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6924872665534805,0.41765834932821494,0.7352251414583951,60.7,0.0,0.6338854382332644,0.0,low_compute_underserved
05037,Cross County,,,15332,6355,60322,47.7,0.2608,0.877,0.5479,0.3109,0.1412,0.4521,55,8.65,39,9,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.47973259762308995,0.253358925143954,0.654668094150646,44.42,0.0,0.4466298596733379,0.0,low_compute_served
05039,Dallas County,,,4394,1737,41867,43.2,0.2247,0.8973,0.4404,0.345,0.2146,0.5596,20,11.51,14,3,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.5938030560271647,0.363147792706334,0.7619276829312323,55.51,0.0,0.5741890959282264,0.0,low_compute_underserved
05041,Desha County,,,56148,19741,61891,41.4,0.1419,0.2476,0.7218,0.2316,0.0466,0.2782,224,11.35,160,38,19,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2952037351443124,0.35700575815738966,0.3484716067529953,33.02,0.0,0.3155049459397286,0.0,low_compute_served
05043,Drew County,,,18957,7953,53724,38.3,0.2254,0.6656,0.3756,0.4594,0.1649,0.6244,115,14.46,82,19,10,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6625636672325975,0.47639155470249517,0.6022126088707812,58.23,0.0,0.605475040257649,0.0,low_compute_underserved
05045,Faulkner County,,,3900,1509,28740,36.1,0.2317,0.601,0.6832,0.1714,0.1454,0.3168,16,10.6,11,3,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3361629881154499,0.32821497120921306,0.750197092360062,43.69,0.0,0.4382332643202208,0.0,low_compute_served
05047,Franklin County,,,6941,2629,37547,40.6,0.2634,0.8624,0.3403,0.4952,0.1646,0.6597,64,24.34,46,11,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7000212224108658,0.855662188099808,0.8030749219172224,78.03,0.0,0.833218311479181,0.0,low_compute_underserved
05049,Fulton County,,,37362,12616,68277,35.8,0.1854,0.364,0.5458,0.3285,0.1257,0.4542,116,9.19,83,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4819609507640068,0.27408829174664107,0.3742303334187067,38.23,0.0,0.3754313319530711,0.0,low_compute_served
05051,Garland County,,,72606,25790,70514,42.2,0.1627,0.3688,0.7844,0.1556,0.06,0.2156,426,16.52,305,72,37,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.22877758913412566,0.5554702495201534,0.34659013197518235,37.26,0.0,0.36427421210029903,0.0,low_compute_served
05053,Grant County,,,314921,120363,84546,33.0,0.1605,0.1393,0.6913,0.2233,0.0855,0.3087,1500,12.46,1072,254,129,20,20,4,2,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3275679117147708,0.399616122840691,0.17130173345345778,31.37,0.0,0.2965263400046009,0.0,low_compute_served
05055,Greene County,,,1006061,347435,68145,29.9,0.119,0.0,0.8996,0.0375,0.0629,0.1004,3325,9.57,2377,562,286,43,43,10,3,0,0.5591250000000001,False,3.0,1.0,318.2,319.2,5017377600.0,0.10653650254668931,0.28867562380038386,0.20557854932229722,19.5,0.223926812104152,0.1599953991258339,3.58,low_compute_served
05057,Hempstead County,,,42455,16399,64772,35.5,0.1502,0.477,0.5659,0.2867,0.1474,0.4341,264,16.1,189,45,23,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.46063242784380304,0.5393474088291746,0.41481716845142125,47.67,0.0,0.48401196227283183,0.0,low_compute_served
05059,Hot Spring County,,,7174,2516,42254,44.4,0.2856,0.7993,0.478,0.3593,0.1626,0.522,32,12.72,23,5,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5539049235993209,0.4095969289827256,0.7636892414501588,55.58,0.0,0.5749942489072923,0.0,low_compute_underserved
05061,Howard County,,,1688,676,44550,45.0,0.2937,0.8721,0.2012,0.5125,0.2863,0.7988,9,13.31,6,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.847623089983022,0.43224568138195785,0.7789987664545872,68.51,0.0,0.723717506326202,0.0,low_compute_underserved
05063,Independence County,,,35257,12323,67699,35.7,0.1882,0.4126,0.6073,0.2941,0.0986,0.3927,249,20.21,178,42,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4167020373514431,0.6971209213051823,0.3968711729848596,50.99,0.0,0.5221992178513919,0.0,low_compute_underserved
05065,Izard County,,,8972,3400,50924,36.4,0.2452,0.7597,0.3158,0.5126,0.1716,0.6842,21,6.18,15,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.726018675721562,0.1585412667946257,0.6663818763842613,51.25,0.0,0.5251897860593513,0.0,low_compute_underserved
05067,Jackson County,,,14844,5831,61489,39.3,0.302,0.8456,0.2904,0.5313,0.1782,0.7096,85,14.58,61,14,7,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7529711375212224,0.48099808061420346,0.6620384968571696,63.5,0.0,0.6660915573959052,0.0,low_compute_underserved
05069,Jefferson County,,,11570,4338,47360,45.5,0.1888,0.7654,0.4883,0.3938,0.1179,0.5117,66,15.21,47,11,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5429753820033956,0.5051823416506718,0.6563553555273987,55.81,0.0,0.577639751552795,0.0,low_compute_underserved
05071,Johnson County,,,21017,7666,64713,40.7,0.2415,0.5794,0.294,0.5283,0.1777,0.706,166,21.65,119,28,14,2,2,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.749151103565365,0.7523992322456813,0.5089820612928084,69.02,0.0,0.7295836208879687,0.0,low_compute_underserved
05073,Lafayette County,,,96892,36900,67970,35.1,0.1299,0.2453,0.7089,0.255,0.0362,0.2911,425,11.52,304,72,37,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3088921901528014,0.36353166986564295,0.29951671896067145,32.57,0.0,0.31032896250287556,0.0,low_compute_served
05075,Lawrence County,,,30646,11011,55213,43.5,0.2349,0.5669,0.4969,0.3429,0.1602,0.5031,272,24.7,194,46,23,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5338497453310695,0.8694817658349328,0.5637666545695997,65.88,0.0,0.6934667586841499,0.0,low_compute_underserved
05077,Lee County,,,20547,7865,60898,44.8,0.2218,0.6564,0.5368,0.2756,0.1877,0.4632,133,16.91,95,22,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.49151103565365023,0.5704414587332053,0.5488710477342398,53.35,0.0,0.5493443754313321,0.0,low_compute_underserved
05079,Lincoln County,,,6767,2423,35517,43.9,0.2427,1.0,0.373,0.3929,0.2341,0.627,13,5.37,9,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6653225806451613,0.12744721689059502,0.8516367455599271,52.36,0.0,0.5379572118702554,0.0,low_compute_underserved
05081,Little River County,,,3012,1089,43748,44.0,0.2651,1.0,0.4188,0.3988,0.1823,0.5812,10,9.18,7,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.616723259762309,0.273704414587332,0.8109644134116663,54.52,0.0,0.5628019323671498,0.0,low_compute_underserved
05083,Logan County,,,13568,5042,51793,39.0,0.2578,0.7062,0.56,0.3024,0.1376,0.44,75,14.88,54,13,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.466893039049236,0.49251439539347414,0.6498571792152344,52.16,0.0,0.5356567747872095,0.0,low_compute_underserved
05085,Lonoke County,,,23465,8909,64509,39.3,0.2144,0.6706,0.5148,0.4482,0.037,0.4852,87,9.77,62,15,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5148556876061121,0.2963531669865643,0.5250669321101249,44.09,0.0,0.4428341384863124,0.0,low_compute_served
05087,Madison County,,,235701,86568,78027,28.6,0.0863,0.0276,0.8926,0.0965,0.0109,0.1074,1165,13.46,833,197,100,15,15,3,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.11396434634974532,0.4380038387715931,0.12859517510377377,23.1,0.0,0.20140326662065794,0.0,low_compute_served
05089,Marion County,,,29624,10646,61661,33.7,0.1619,0.4486,0.6592,0.209,0.1318,0.3408,124,11.65,89,21,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3616298811544991,0.36852207293666034,0.4330456362327556,38.19,0.0,0.37497124453646186,0.0,low_compute_served
05091,Miller County,,,87198,28976,76510,32.0,0.1845,0.3624,0.7234,0.2036,0.073,0.2766,250,8.63,179,42,22,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.29350594227504245,0.25259117082533594,0.31820040101410013,28.54,0.0,0.2639751552795031,0.0,low_compute_served
05093,Mississippi County,,,13347,4698,47036,45.3,0.3118,0.8848,0.4065,0.4301,0.1634,0.5935,52,11.07,37,9,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6297750424448217,0.346257197696737,0.7783515209132769,56.77,0.0,0.5886818495514149,0.0,low_compute_underserved
05095,Monroe County,,,5601,1968,38893,38.6,0.1936,0.8769,0.3259,0.5006,0.1735,0.6741,37,18.8,26,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7153013582342954,0.6429942418426103,0.7548852539650661,69.99,0.0,0.7407407407407407,0.0,low_compute_underserved
05097,Montgomery County,,,7399,2339,48167,46.1,0.3228,0.7713,0.4516,0.3356,0.2129,0.5484,15,6.41,11,3,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.581918505942275,0.16737044145873323,0.7380645404167648,47.59,0.0,0.48309178743961356,0.0,low_compute_served
05099,Nevada County,,,10026,3610,47883,41.4,0.2746,0.9361,0.3092,0.4957,0.195,0.6908,72,19.94,51,12,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7330220713073005,0.6867562380038388,0.7670545382391801,72.53,0.0,0.7699562916954221,0.0,low_compute_underserved
05101,Newton County,,,372099,134201,76835,37.7,0.1378,0.1132,0.7711,0.122,0.107,0.2289,2171,16.18,1552,367,187,28,28,7,2,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.24289049235993207,0.5424184261036468,0.19918127306350086,33.68,0.0,0.3230963883137796,0.0,low_compute_served
